service	402.3333333333333
in	211.66666666666666
prison.	311.2
If	187.5
schoolchildren	608.1111111111111
can	154.2
have	342.42857142857144
life	455.75
coaches,	556.3333333333334
why	135.0
not	274.2857142857143
prisoners?	454.77777777777777
Instead,	292.0
education,	448.4
anger-management	609.9
courses	224.11111111111111
and	203.5
anything	344.0
constructive	341.2
are	330.2
often	205.0
the	0
first	244.14285714285714
things	230.0
to	151.0
be	214.0
cut	195.0
when	210.66666666666666
governors	326.77777777777777
come	133.0
under	291.2857142857143
pressure	226.77777777777777
to	0
save	266.0
money.	181.25
Our	0
prison	255.33333333333334
system	301.14285714285717
is	163.4
an	0
affront	371.4
to	170.0
a	205.33333333333334
civilised	346.4
society,	271.14285714285717
as	160.66666666666666
is	270.2
witnessed	375.1111111111111
by	152.0
the	199.0
number	271.4
of	157.0
legal	247.0
actions	227.44444444444446
brought	268.1111111111111
by	160.25
prisoners	318.5
under	316.0
the	182.14285714285714
Human	224.85714285714286
Rights	267.0
Act.	165.0
Even	325.0
if	244.0
the	131.0
voters	288.8
did	215.75
not	332.75
care	226.5
about	230.0
that,	202.0
they	188.4
should	344.1666666666667
care	211.0
that	250.85714285714286
it	197.66666666666666
is	282.8333333333333
a	226.75
very	365.0
expensive	378.75
way	286.7142857142857
of	193.0
training	300.8
criminals	295.8
for	266.8333333333333
more	343.77777777777777
crime.	316.875
Many	245.0
of	212.28571428571428
the	267.25
alternatives	269.4
to	90.0
prison	283.14285714285717
may	178.33333333333334
not	270.3333333333333
result	247.25
in	207.75
much	209.4
better	221.375
reoffending	385.0
rates,	281.8
but	195.66666666666666
at	190.5
least	216.4
they	195.0
are	214.0
cheaper.	242.11111111111111
Mr	138.0
Blunkett	201.55555555555554
should	204.375
make	216.5
the	201.6
radically	262.6
pragmatic	349.6
case	222.33333333333334
for	249.66666666666666
the	177.71428571428572
humane	275.3333333333333
treatment	342.6666666666667
of	119.0
the	193.0
nation's	237.66666666666666
criminals	219.7
as	228.0
a	184.25
first	266.1111111111111
step	210.57142857142858
in	182.0
tackling	263.9
the	135.0
causes	281.57142857142856
of	148.0
crime.	201.25
Here's	222.5
something	201.375
to	172.75
chew	175.16666666666666
over	215.55555555555554
when	180.71428571428572
pondering	259.6
the	198.0
growing	273.6666666666667
problem	191.77777777777777
of	0
obese	289.85714285714283
children.	177.5
The	171.5
fattest	236.4
child	201.0
in	180.0
my	223.6
daughter's	213.55555555555554
primary	267.5
school	153.0
class	186.0
was	188.2
also	201.57142857142858
the	165.0
cleverest.	282.875
Her	198.5
mother	252.77777777777777
came	222.6
from	229.57142857142858
Kuala	306.0
Lumpur	255.77777777777777
and	120.0
latched	378.1
onto	207.4
me	164.5
as	212.4
a	178.0
fellow	304.125
Eurasian	451.8
when	239.83333333333334
we	424.6666666666667
waited	452.44444444444446
to	218.5
collect	333.8888888888889
our	142.5
children	327.3333333333333
after	298.1666666666667
school.	165.16666666666666
Far	0
from	255.66666666666666
being	312.2
worried	193.33333333333334
or	0
embarrassed	325.2
by	0
Hannah's	322.3333333333333
Humpty	290.8
Dumpty	223.83333333333334
physique	318.0
-	0
at	341.0
seven	397.2
her	249.66666666666666
daughter	209.7
weighed	244.5
close	201.875
to	204.6
10	150.5
stone	410.55555555555554
-	224.0
she	246.0
was	277.57142857142856
obviously	281.8888888888889
proud	209.7
of	0
what	241.375
she	127.33333333333333
called	131.71428571428572
Hannah's	210.16666666666666
'very	198.33333333333334
good	258.44444444444446
size'.	283.0
At	189.0
break,	381.0
while	293.57142857142856
the	258.0
others	199.125
played	215.0
football,	269.85714285714283
Hannah	179.8
sat	154.8
on	180.0
a	0
bench	235.25
absorbed	270.0
in	136.6
the	164.0
Reader's	266.2
Digest	197.77777777777777
or	165.0
the	237.16666666666666
Ladybird	321.3333333333333
Guide	251.625
to	132.33333333333334
the	0
Solar	225.6
System	282.75
steadily	323.0
working	239.88888888888889
her	155.5
way	212.42857142857142
through	202.14285714285714
a	76.0
family	203.28571428571428
size	185.16666666666666
pack	260.625
of	178.0
mini	172.875
Mars	194.75
bars.	221.6
She	201.66666666666666
came	237.0
to	228.0
tea	286.5
once	346.2857142857143
and	194.66666666666666
explained	323.0
why,	176.8
although	325.85714285714283
the	343.5
individual	544.8571428571429
galaxies	360.8888888888889
were	220.25
constricting,	621.4
the	177.25
universe	304.1
itself	219.0
was	222.0
expanding.	320.9
She	504.5
wanted	310.375
to	303.6666666666667
be	201.5
an	0
astronaut.	419.57142857142856
I	0
had	237.14285714285714
just	192.71428571428572
come	197.71428571428572
back	194.11111111111111
from	168.6
a	164.0
press	219.5
trip	227.66666666666666
to	196.5
Hawaii	222.125
where	232.57142857142858
one	132.5
morning	248.75
all	343.25
of	238.66666666666666
us,	206.2
apart	244.71428571428572
from	176.16666666666666
a	216.0
Midlands	298.7
radio	234.33333333333334
presenter	297.3
called	243.44444444444446
Kenny,	257.3333333333333
had	395.0
been	178.8
taken	263.2857142857143
by	141.0
helicopter	383.14285714285717
to	185.33333333333334
see	223.33333333333334
some	206.77777777777777
spectacular	312.4
waterfalls.	442.2
Kenny	245.0
couldn't	271.6
come	129.57142857142858
because	172.0
the	154.5
tour	161.5
guide	240.14285714285714
said	276.0
he	315.4
was	195.8
too	228.83333333333334
fat	286.8
and	125.0
would	283.0
upset	284.85714285714283
the	145.0
balance	256.0
of	273.3333333333333
the	221.66666666666666
helicopter.	365.7
I'd	285.5
told	211.33333333333334
the	212.66666666666666
children	228.44444444444446
about	268.5
Kenny	261.57142857142856
and	169.5
hoped	182.0
they	235.0
wouldn't	244.375
bring	170.83333333333334
it	151.0
up.	146.6
They	222.8
didn't	198.55555555555554
because,	296.6
believe	233.7
it	164.0
or	230.42857142857142
not,	157.16666666666666
they	147.2
really	274.1
hadn't	272.8333333333333
noticed	233.875
Hannah	148.0
was	154.0
overweight.	231.0
'Hannah	340.0
the	235.5
clever	340.875
one,'	246.875
they'd	254.42857142857142
say,	230.14285714285714
not	168.2
'Hannah	360.375
she's	387.5
fat.'	290.1666666666667
I	255.0
wish	205.4
this	214.66666666666666
story	173.2
had	149.5
a	218.0
happy	262.22222222222223
ending	242.375
for	156.5
there's	250.22222222222223
no	216.5
reason	280.42857142857144
why	130.0
stories	208.125
about	189.0
fat	223.33333333333334
people	186.0
shouldn't.	187.0
Take	164.83333333333334
Kenny.	345.0
From	195.0
the	216.16666666666666
neck	222.875
down	238.0
he	186.5
looked	228.88888888888889
like	216.0
Mr	218.0
Blobby	270.6666666666667
but	270.25
he	271.0
had	230.0
a	212.75
surprisingly	486.0
lean,	285.25
mean	220.28571428571428
profile	349.77777777777777
and	141.66666666666666
a	175.5
devastatingly	423.0
sexy	226.4
voice.	299.3333333333333
Women	167.33333333333334
in	195.28571428571428
the	174.75
Midlands	180.71428571428572
wrote	265.0
in	185.25
every	254.0
week	182.6
to	210.0
tell	247.5
Kenny	173.5
how	195.83333333333334
much	195.2
they	201.33333333333334
fancied	241.8
him.	145.0
When	267.2857142857143
we	314.0
got	253.33333333333334
back	281.0
from	177.0
our	209.75
waterfall	321.9
trip,	212.5
we	203.0
found	283.625
him	174.2
on	176.25
the	226.375
hotel	313.5
terrace	241.0
drinking	296.7142857142857
beer	184.0
and	227.2
dealing	254.0
with	252.6
his	355.0
fan	264.22222222222223
mail.	288.57142857142856
Hannah,	278.2857142857143
I'm	239.0
sure,	247.25
could	217.66666666666666
have	229.375
ended	198.11111111111111
up	200.25
as	195.0
content	232.4
as	162.0
Kenny,	224.0
but	168.5
at	403.75
12	228.2
she	192.25
was	239.0
screwed	314.1666666666667
up	155.6
by	230.0
the	220.25
therapist	371.0
her	272.85714285714283
mother	350.0
got	364.0
hold	168.5
of	376.2
to	200.8
help	271.4
her	279.14285714285717
lose	252.2
weight.	267.14285714285717
Please	259.8333333333333
note	256.14285714285717
it	134.33333333333334
wasn't	263.77777777777777
Hannah	218.625
who	281.0
wanted	307.125
to	197.0
look	203.625
like	289.5
Kate	289.3333333333333
Moss,	208.4
it	78.0
was	158.2
her	192.8
mother	230.5
forcing	293.77777777777777
her.	236.16666666666666
From	166.5
being	247.875
a	197.0
bright,	249.5
happy,	256.44444444444446
clever	301.6
fat	227.5
girl,	261.7142857142857
Hannah	164.14285714285714
became	284.1111111111111
a	0
depressed	234.22222222222223
neurotic	272.42857142857144
anorexic	311.25
teenager	296.7142857142857
who	212.2
only	286.6666666666667
read	204.66666666666666
books	222.75
about	173.4
fashion	236.14285714285714
and	173.33333333333334
diets.	279.0
I	199.0
bumped	241.0
into	215.66666666666666
her	246.42857142857142
mother	197.85714285714286
the	160.4
other	165.0
day	169.6
outside	283.3333333333333
the	236.0
Post	161.5
Office.	448.25
'How's	267.6666666666667
Hannah?'	340.14285714285717
I	223.0
said.	170.75
She	312.0
was	268.0
at	237.2
a	171.6
health	217.8
clinic	296.57142857142856
in	180.2
Portugal	258.3
doing	204.125
alternate	360.4
sessions	348.8
of	197.0
meditation	334.6
and	442.0
colonic	355.44444444444446
irrigation,	351.5
said	256.25
her	338.2
mother.	160.5
Since	215.5
the	193.85714285714286
obesity	311.2
report	298.44444444444446
came	181.0
out,	204.75
parents	253.0
have	172.5
been	218.42857142857142
swamped	221.33333333333334
with	135.8
advice	158.66666666666666
about	238.83333333333334
how	191.4
to	169.66666666666666
control	291.3
their	202.0
children's	219.1
diets	240.28571428571428
and	205.5
lifestyle.	249.1
The	238.0
older	208.57142857142858
I	160.8
get,	281.75
the	160.5
less	238.25
I'm	204.0
convinced	284.9
that	211.0
we	193.0
poor	252.88888888888889
parents	268.3333333333333
have	180.5
any	212.5
control	252.88888888888889
over	141.71428571428572
our	152.4
children	135.5
at	111.0
all.	180.0
This	183.75
depressing	279.0
opinion	202.8
was	224.0
confirmed	384.2
by	146.0
Sir	301.8
Richard	278.1
Doll,	338.2
the	288.3333333333333
first	203.33333333333334
doctor	314.0
to	234.8
discover	277.2
the	184.0
link	205.42857142857142
between	258.6
cancer	207.5
and	152.0
smoking.	299.6
He	276.5
was	234.85714285714286
on	196.33333333333334
Desert	268.6666666666667
Island	191.66666666666666
Discs,	247.83333333333334
and	153.0
when	236.88888888888889
Sue	257.0
Lawley	283.3333333333333
asked	249.22222222222223
plaintively	426.4
what	341.3333333333333
parents	244.33333333333334
could	264.5
do	131.5
to	183.0
stop	184.5
their	189.5
children	165.28571428571428
smoking,	199.3
Sir	161.75
Richard	259.375
said:	161.6
'Absolutely	306.6
nothing.'	169.88888888888889
In	164.5
fact,	263.25
he	203.0
opined,	500.0
the	348.8
more	297.4
parents	266.125
nagged	260.14285714285717
at	114.0
children	207.66666666666666
not	57.0
to	221.4
smoke,	155.25
the	0
more	213.0
likely	156.66666666666666
it	148.0
was	157.2
that	265.0
they	272.0
would.	203.66666666666666
As	157.75
long	359.5
as	263.6666666666667
they	127.8
stopped	237.42857142857142
in	0
their	309.8333333333333
mid-thirties,	466.75
they	394.6666666666667
wouldn't	337.22222222222223
die	202.6
of	199.4
lung	237.33333333333334
cancer,	213.125
he	179.0
thought,	298.22222222222223
and	171.0
there	253.11111111111111
was	238.16666666666666
a	193.2
very	275.6666666666667
strong	215.4
chance	199.0
they	210.66666666666666
would	123.2
stop	190.66666666666666
smoking	177.5
as	129.5
adults	300.44444444444446
having	251.375
weighed	201.44444444444446
up	180.33333333333334
all	223.42857142857142
the	218.8
evidence	187.0
against	270.55555555555554
it.	190.4
I'm	169.2
sure	331.5
the	218.75
same	129.0
argument	261.1111111111111
applies	195.75
to	143.25
obesity.	293.8888888888889
Keep	189.33333333333334
nagging	353.5
at	202.33333333333334
children	195.88888888888889
to	195.4
stop	145.0
snacking,	203.0
switch	337.2857142857143
off	181.4
the	189.2
television	249.22222222222223
and	141.4
take	233.57142857142858
exercise,	280.6
the	186.0
more	246.625
they	197.25
will	131.0
guzzle	166.0
and	129.5
slump.	184.0
Waiting	327.3333333333333
outside	308.6666666666667
the	175.75
fitting	297.7
rooms	331.7142857142857
of	190.33333333333334
a	158.25
Kings	322.125
Road	307.25
shop	237.0
the	205.66666666666666
other	273.55555555555554
day,	183.5
I	122.66666666666667
was	153.0
surprised	243.0
and	145.0
dismayed	258.7
not	156.0
by	303.0
how	325.4
fat	213.0
kids	215.625
are	167.2
these	280.9
days	194.5
but	155.375
how	113.33333333333333
unhealthily	274.4
skinny	266.125
they	253.85714285714286
are,	366.8888888888889
especially	222.0
teenage	226.44444444444446
girls.	233.375
The	183.66666666666666
ones	278.6666666666667
trying	284.0
on	207.33333333333334
crop	174.85714285714286
tops	303.6666666666667
and	325.75
trousers	300.44444444444446
looked	183.42857142857142
less	231.0
like	202.625
nubile	330.7
young	264.5
women	250.44444444444446
than	232.6
scaffolding.	369.55555555555554
If	221.83333333333334
you	274.0
want	256.6666666666667
to	0
see	203.0
serious	281.44444444444446
obesity,	243.0
go	269.0
to	228.4
Miami	262.75
airport.	243.77777777777777
It's	247.2
more	202.3
obvious	193.77777777777777
out	126.16666666666667
there	182.42857142857142
because	236.66666666666666
everyone	266.77777777777777
is	200.0
wearing	297.0
shorts.	255.3
The	155.5
entire	246.8
airport	277.2
smells	269.22222222222223
of	271.3333333333333
cinnamon,	473.1
the	130.83333333333334
preferred	417.5
topping	200.875
for	185.8
all	199.66666666666666
those	283.6666666666667
doughnuts	328.77777777777777
they're	277.44444444444446
selling.	271.4
You	184.66666666666666
see	239.42857142857142
entire	289.44444444444446
families	170.33333333333334
sitting	320.8
at	201.75
doughnut	319.3333333333333
stalls	225.55555555555554
with	131.0
buckets	291.44444444444446
of	159.0
doughnuts	284.44444444444446
between	165.875
their	144.33333333333334
knees.	213.0
Now	262.3333333333333
that's	599.5
obesity.	494.0
